ID,Entity,Label
335,nucleus-nucleus collisions,COLLISION
335,CDF experiment,EXPERIMENT
335,J/psi meson,PARTICLE
335,Belle II,DETECTOR
335,5.02 TeV,ENERGY
335,DESY,FACILITY
335,CDF,DETECTOR
336,Brookhaven National Laboratory,FACILITY
336,proton-antiproton collisions,COLLISION
336,ATLAS experiment,EXPERIMENT
336,charm quark,PARTICLE
336,antiproton,PARTICLE
336,2.76 TeV,ENERGY
336,proton,PARTICLE
336,13 TeV,ENERGY
336,ATLAS,DETECTOR
336,TOTEM,DETECTOR
337,Brookhaven National Laboratory,FACILITY
337,proton-antiproton collisions,COLLISION
337,LHCb experiment,EXPERIMENT
337,charm quark,PARTICLE
337,antiproton,PARTICLE
337,2.76 TeV,ENERGY
337,proton,PARTICLE
337,LHCb,DETECTOR
337,NOvA,DETECTOR
337,LHC,FACILITY
338,electron neutrino,PARTICLE
338,KLOE-2 experiment,EXPERIMENT
338,Au-Au collisions,COLLISION
338,neutrino,PARTICLE
338,electron,PARTICLE
338,KLOE-2,DETECTOR
338,14 TeV,ENERGY
338,HERA,FACILITY
339,electron neutrino,PARTICLE
339,FASER experiment,EXPERIMENT
339,Xe-Xe collisions,COLLISION
339,J/psi meson,PARTICLE
339,neutrino,PARTICLE
339,electron,PARTICLE
339,0.9 TeV,ENERGY
339,FASER,DETECTOR
339,LHCb,DETECTOR
339,SPS,FACILITY
339,LHC,FACILITY
340,nucleus-nucleus collisions,COLLISION
340,MicroBooNE experiment,EXPERIMENT
340,MicroBooNE,DETECTOR
340,neutrino,PARTICLE
340,B meson,PARTICLE
340,200 GeV,ENERGY
340,T2K,DETECTOR
340,LHC,FACILITY
341,heavy-ion collisions,COLLISION
341,SND@LHC experiment,EXPERIMENT
341,MicroBooNE,DETECTOR
341,1.96 TeV,ENERGY
341,SND@LHC,DETECTOR
341,pion,PARTICLE
341,DESY,FACILITY
341,LHC,FACILITY
342,electron-positron collisions,COLLISION
342,T2K experiment,EXPERIMENT
342,electron,PARTICLE
342,positron,PARTICLE
342,MoEDAL,DETECTOR
342,7 TeV,ENERGY
342,kaon,PARTICLE
342,T2K,DETECTOR
342,LHC,FACILITY
343,ATLAS experiment,EXPERIMENT
343,Pb-Pb collisions,COLLISION
343,muon neutrino,PARTICLE
343,neutrino,PARTICLE
343,2.76 TeV,ENERGY
343,ATLAS,DETECTOR
343,muon,PARTICLE
343,T2K,DETECTOR
343,LHC,FACILITY
344,nucleus-nucleus collisions,COLLISION
344,BaBar experiment,EXPERIMENT
344,Omega baryon,PARTICLE
344,0.9 TeV,ENERGY
344,BaBar,DETECTOR
344,kaon,PARTICLE
344,HERA,FACILITY
344,CDF,DETECTOR
345,Jefferson Laboratory,FACILITY
345,Belle II experiment,EXPERIMENT
345,pp collisions,COLLISION
345,MicroBooNE,DETECTOR
345,Belle II,DETECTOR
345,200 GeV,ENERGY
345,photon,PARTICLE
346,proton-proton collisions,COLLISION
346,ATLAS experiment,EXPERIMENT
346,positron,PARTICLE
346,900 GeV,ENERGY
346,proton,PARTICLE
346,ATLAS,DETECTOR
346,ALICE,DETECTOR
346,DESY,FACILITY
347,Large Hadron Collider,FACILITY
347,COMPASS experiment,EXPERIMENT
347,p-Pb collisions,COLLISION
347,antiproton,PARTICLE
347,COMPASS,DETECTOR
347,900 GeV,ENERGY
347,proton,PARTICLE
347,T2K,DETECTOR
348,Xe-Xe collisions,COLLISION
348,D0 experiment,EXPERIMENT
348,Omega baryon,PARTICLE
348,100 TeV,ENERGY
348,CERN,FACILITY
348,D0,DETECTOR
349,proton-antiproton collisions,COLLISION
349,NOvA experiment,EXPERIMENT
349,dark matter,PARTICLE
349,antiproton,PARTICLE
349,MicroBooNE,DETECTOR
349,Fermilab,FACILITY
349,5.02 TeV,ENERGY
349,proton,PARTICLE
349,NOvA,DETECTOR
350,nucleus-nucleus collisions,COLLISION
350,LHCb experiment,EXPERIMENT
350,Tevatron,FACILITY
350,2.76 TeV,ENERGY
350,COMPASS,DETECTOR
350,photon,PARTICLE
350,LHCb,DETECTOR
350,LHC,FACILITY
351,Large Hadron Collider,FACILITY
351,COMPASS experiment,EXPERIMENT
351,pp collisions,COLLISION
351,W boson,PARTICLE
351,SND@LHC,DETECTOR
351,COMPASS,DETECTOR
351,100 TeV,ENERGY
351,LHC,FACILITY
352,Large Hadron Collider,FACILITY
352,Pb-Pb collisions,COLLISION
352,LHCb experiment,EXPERIMENT
352,positron,PARTICLE
352,14 TeV,ENERGY
352,LHCb,DETECTOR
352,NA62,DETECTOR
352,LHC,FACILITY
353,Jefferson Laboratory,FACILITY
353,Pb-Pb collisions,COLLISION
353,D0 experiment,EXPERIMENT
353,Xi baryon,PARTICLE
353,200 GeV,ENERGY
353,proton,PARTICLE
353,T2K,DETECTOR
353,D0,DETECTOR
354,Brookhaven National Laboratory,FACILITY
354,electron-positron collisions,COLLISION
354,T2K experiment,EXPERIMENT
354,electron,PARTICLE
354,positron,PARTICLE
354,gluon,PARTICLE
354,7 TeV,ENERGY
354,T2K,DETECTOR
354,D0,DETECTOR
355,nucleus-nucleus collisions,COLLISION
355,KLOE-2 experiment,EXPERIMENT
355,chargino,PARTICLE
355,SND@LHC,DETECTOR
355,200 GeV,ENERGY
355,KLOE-2,DETECTOR
355,DESY,FACILITY
355,LHC,FACILITY
356,Brookhaven National Laboratory,FACILITY
356,CMS experiment,EXPERIMENT
356,pp collisions,COLLISION
356,chargino,PARTICLE
356,6.5 TeV,ENERGY
356,ATLAS,DETECTOR
356,CMS,DETECTOR
357,heavy-ion collisions,COLLISION
357,SND@LHC experiment,EXPERIMENT
357,Au-Au collisions,COLLISION
357,strange quark,PARTICLE
357,SND@LHC,DETECTOR
357,COMPASS,DETECTOR
357,3.5 TeV,ENERGY
357,SPS,FACILITY
357,LHC,FACILITY
358,proton-antiproton collisions,COLLISION
358,Au-Au collisions,COLLISION
358,NA62 experiment,EXPERIMENT
358,antiproton,PARTICLE
358,SND@LHC,DETECTOR
358,proton,PARTICLE
358,gluon,PARTICLE
358,7 TeV,ENERGY
358,NA62,DETECTOR
358,SPS,FACILITY
358,LHC,FACILITY
359,Xe-Xe collisions,COLLISION
359,NOvA experiment,EXPERIMENT
359,W boson,PARTICLE
359,200 GeV,ENERGY
359,NOvA,DETECTOR
359,CERN,FACILITY
359,D0,DETECTOR
360,SLAC National Accelerator Laboratory,FACILITY
360,ALICE experiment,EXPERIMENT
360,Pb-Pb collisions,COLLISION
360,5.02 TeV,ENERGY
360,Z boson,PARTICLE
360,COMPASS,DETECTOR
360,ALICE,DETECTOR
361,Xe-Xe collisions,COLLISION
361,LHCf experiment,EXPERIMENT
361,Lambda baryon,PARTICLE
361,900 GeV,ENERGY
361,7 TeV,ENERGY
361,LHCf,DETECTOR
361,RHIC,FACILITY
361,T2K,DETECTOR
361,LHC,FACILITY
362,Pb-Pb collisions,COLLISION
362,D0 experiment,EXPERIMENT
362,neutrino,PARTICLE
362,3.5 TeV,ENERGY
362,ATLAS,DETECTOR
362,LEP,FACILITY
362,D0,DETECTOR
363,Au-Au collisions,COLLISION
363,CMS experiment,EXPERIMENT
363,Z boson,PARTICLE
363,100 TeV,ENERGY
363,NOvA,DETECTOR
363,CMS,DETECTOR
363,KEK,FACILITY
364,deep-inelastic scattering,COLLISION
364,CDF experiment,EXPERIMENT
364,bottom quark,PARTICLE
364,tau lepton,PARTICLE
364,Tevatron,FACILITY
364,3.5 TeV,ENERGY
364,MoEDAL,DETECTOR
364,CDF,DETECTOR
365,Au-Au collisions,COLLISION
365,LHCb experiment,EXPERIMENT
365,neutralino,PARTICLE
365,chargino,PARTICLE
365,200 GeV,ENERGY
365,LHCb,DETECTOR
365,NOvA,DETECTOR
365,RHIC,FACILITY
365,LHC,FACILITY
366,Xe-Xe collisions,COLLISION
366,CDF experiment,EXPERIMENT
366,D meson,PARTICLE
366,13 TeV,ENERGY
366,NA62,DETECTOR
366,CDF,DETECTOR
366,LHC,FACILITY
367,proton-proton collisions,COLLISION
367,electron neutrino,PARTICLE
367,NOvA experiment,EXPERIMENT
367,neutrino,PARTICLE
367,electron,PARTICLE
367,SND@LHC,DETECTOR
367,proton,PARTICLE
367,7 TeV,ENERGY
367,NOvA,DETECTOR
367,KEK,FACILITY
367,LHC,FACILITY
368,Jefferson Laboratory,FACILITY
368,ion-ion collisions,COLLISION
368,LHCb experiment,EXPERIMENT
368,strange quark,PARTICLE
368,MicroBooNE,DETECTOR
368,900 GeV,ENERGY
368,LHCb,DETECTOR
368,LHC,FACILITY
369,nucleus-nucleus collisions,COLLISION
369,D0 experiment,EXPERIMENT
369,bottom quark,PARTICLE
369,10.6 TeV,ENERGY
369,SND@LHC,DETECTOR
369,muon,PARTICLE
369,LHC,FACILITY
369,D0,DETECTOR
370,SLAC National Accelerator Laboratory,FACILITY
370,proton-antiproton collisions,COLLISION
370,CDF experiment,EXPERIMENT
370,bottom quark,PARTICLE
370,antiproton,PARTICLE
370,100 TeV,ENERGY
370,proton,PARTICLE
370,ATLAS,DETECTOR
370,CDF,DETECTOR
371,proton-proton collisions,COLLISION
371,Jefferson Laboratory,FACILITY
371,MoEDAL experiment,EXPERIMENT
371,stop squark,PARTICLE
371,6.5 TeV,ENERGY
371,proton,PARTICLE
371,MoEDAL,DETECTOR
371,ALICE,DETECTOR
372,SND@LHC experiment,EXPERIMENT
372,electron neutrino,PARTICLE
372,Pb-Pb collisions,COLLISION
372,neutrino,PARTICLE
372,electron,PARTICLE
372,SND@LHC,DETECTOR
372,6.5 TeV,ENERGY
372,LHCb,DETECTOR
372,LEP,FACILITY
372,LHC,FACILITY
373,Large Hadron Collider,FACILITY
373,SND@LHC experiment,EXPERIMENT
373,Au-Au collisions,COLLISION
373,dark matter,PARTICLE
373,SND@LHC,DETECTOR
373,0.9 TeV,ENERGY
373,ATLAS,DETECTOR
373,LHC,FACILITY
374,Large Hadron Collider,FACILITY
374,Au-Au collisions,COLLISION
374,LHCb experiment,EXPERIMENT
374,positron,PARTICLE
374,10.6 TeV,ENERGY
374,SND@LHC,DETECTOR
374,LHCb,DETECTOR
374,LHC,FACILITY
375,FASER experiment,EXPERIMENT
375,Pb-Pb collisions,COLLISION
375,W boson,PARTICLE
375,100 TeV,ENERGY
375,FASER,DETECTOR
375,RHIC,FACILITY
376,TOTEM experiment,EXPERIMENT
376,Xe-Xe collisions,COLLISION
376,antiproton,PARTICLE
376,1.96 TeV,ENERGY
376,proton,PARTICLE
376,TOTEM,DETECTOR
376,BaBar,DETECTOR
376,CERN,FACILITY
377,Large Hadron Collider,FACILITY
377,TOTEM experiment,EXPERIMENT
377,Au-Au collisions,COLLISION
377,charm quark,PARTICLE
377,COMPASS,DETECTOR
377,TOTEM,DETECTOR
377,8 TeV,ENERGY
378,Jefferson Laboratory,FACILITY
378,ALICE experiment,EXPERIMENT
378,Au-Au collisions,COLLISION
378,Lambda baryon,PARTICLE
378,Z boson,PARTICLE
378,13 TeV,ENERGY
378,ALICE,DETECTOR
379,proton-antiproton collisions,COLLISION
379,CDF experiment,EXPERIMENT
379,antiproton,PARTICLE
379,electron,PARTICLE
379,Tevatron,FACILITY
379,COMPASS,DETECTOR
379,200 GeV,ENERGY
379,proton,PARTICLE
379,CDF,DETECTOR
380,CDF experiment,EXPERIMENT
380,pp collisions,COLLISION
380,J/psi meson,PARTICLE
380,100 TeV,ENERGY
380,HERA-B,DETECTOR
380,RHIC,FACILITY
380,HERA,FACILITY
380,CDF,DETECTOR
381,Au-Au collisions,COLLISION
381,CDF experiment,EXPERIMENT
381,antiproton,PARTICLE
381,proton,PARTICLE
381,14 TeV,ENERGY
381,FASER,DETECTOR
381,DESY,FACILITY
381,CDF,DETECTOR
382,BaBar experiment,EXPERIMENT
382,Pb-Pb collisions,COLLISION
382,pp collisions,COLLISION
382,Higgs boson,PARTICLE
382,Tevatron,FACILITY
382,10.6 TeV,ENERGY
382,BaBar,DETECTOR
382,CDF,DETECTOR
382,LHC,FACILITY
383,proton-proton collisions,COLLISION
383,heavy-ion collisions,COLLISION
383,SND@LHC experiment,EXPERIMENT
383,neutralino,PARTICLE
383,13.6 TeV,ENERGY
383,SND@LHC,DETECTOR
383,proton,PARTICLE
383,DESY,FACILITY
383,T2K,DETECTOR
383,LHC,FACILITY
384,Brookhaven National Laboratory,FACILITY
384,proton-antiproton collisions,COLLISION
384,ATLAS experiment,EXPERIMENT
384,bottom quark,PARTICLE
384,antiproton,PARTICLE
384,3.5 TeV,ENERGY
384,proton,PARTICLE
384,HERA-B,DETECTOR
384,ATLAS,DETECTOR
384,HERA,FACILITY
385,Xe-Xe collisions,COLLISION
385,D0 experiment,EXPERIMENT
385,chargino,PARTICLE
385,Tevatron,FACILITY
385,14 TeV,ENERGY
385,NA62,DETECTOR
385,D0,DETECTOR
386,deep-inelastic scattering,COLLISION
386,T2K experiment,EXPERIMENT
386,Lambda baryon,PARTICLE
386,Fermilab,FACILITY
386,1.96 TeV,ENERGY
386,13.6 TeV,ENERGY
386,T2K,DETECTOR
387,SLAC National Accelerator Laboratory,FACILITY
387,deep-inelastic scattering,COLLISION
387,KLOE-2 experiment,EXPERIMENT
387,Omega baryon,PARTICLE
387,5.02 TeV,ENERGY
387,KLOE-2,DETECTOR
387,LHCf,DETECTOR
387,LHC,FACILITY
388,Belle II experiment,EXPERIMENT
388,Pb-Pb collisions,COLLISION
388,Belle II,DETECTOR
388,100 TeV,ENERGY
388,proton,PARTICLE
388,LHCf,DETECTOR
388,HERA,FACILITY
388,LHC,FACILITY
389,Jefferson Laboratory,FACILITY
389,LHCf experiment,EXPERIMENT
389,p-Pb collisions,COLLISION
389,top quark,PARTICLE
389,positron,PARTICLE
389,200 GeV,ENERGY
389,LHCf,DETECTOR
389,CMS,DETECTOR
389,LHC,FACILITY
390,nucleus-nucleus collisions,COLLISION
390,CMS experiment,EXPERIMENT
390,muon neutrino,PARTICLE
390,neutrino,PARTICLE
390,KLOE-2,DETECTOR
390,14 TeV,ENERGY
390,muon,PARTICLE
390,pion,PARTICLE
390,CMS,DETECTOR
390,LEP,FACILITY
391,SLAC National Accelerator Laboratory,FACILITY
391,nucleus-nucleus collisions,COLLISION
391,Belle II experiment,EXPERIMENT
391,charm quark,PARTICLE
391,Belle II,DETECTOR
391,MoEDAL,DETECTOR
391,8 TeV,ENERGY
392,deep-inelastic scattering,COLLISION
392,SND@LHC experiment,EXPERIMENT
392,Fermilab,FACILITY
392,5.02 TeV,ENERGY
392,SND@LHC,DETECTOR
392,KLOE-2,DETECTOR
392,pion,PARTICLE
392,LHC,FACILITY
393,Brookhaven National Laboratory,FACILITY
393,proton-proton collisions,COLLISION
393,NA62 experiment,EXPERIMENT
393,neutralino,PARTICLE
393,10.6 TeV,ENERGY
393,proton,PARTICLE
393,MoEDAL,DETECTOR
393,NA62,DETECTOR
394,proton-antiproton collisions,COLLISION
394,T2K experiment,EXPERIMENT
394,antiproton,PARTICLE
394,chargino,PARTICLE
394,proton,PARTICLE
394,14 TeV,ENERGY
394,kaon,PARTICLE
394,LHCf,DETECTOR
394,HERA,FACILITY
394,T2K,DETECTOR
394,LHC,FACILITY
395,SLAC National Accelerator Laboratory,FACILITY
395,Belle II experiment,EXPERIMENT
395,Xe-Xe collisions,COLLISION
395,neutralino,PARTICLE
395,Belle II,DETECTOR
395,13.6 TeV,ENERGY
395,SND@LHC,DETECTOR
395,LHC,FACILITY
396,ion-ion collisions,COLLISION
396,NA62 experiment,EXPERIMENT
396,dark matter,PARTICLE
396,Tevatron,FACILITY
396,SND@LHC,DETECTOR
396,100 TeV,ENERGY
396,NA62,DETECTOR
396,LHC,FACILITY
397,proton-antiproton collisions,COLLISION
397,ATLAS experiment,EXPERIMENT
397,tau neutrino,PARTICLE
397,antiproton,PARTICLE
397,neutrino,PARTICLE
397,5.02 TeV,ENERGY
397,proton,PARTICLE
397,ATLAS,DETECTOR
397,RHIC,FACILITY
398,SLAC National Accelerator Laboratory,FACILITY
398,heavy-ion collisions,COLLISION
398,BaBar experiment,EXPERIMENT
398,Z boson,PARTICLE
398,100 TeV,ENERGY
398,BaBar,DETECTOR
398,D0,DETECTOR
399,heavy-ion collisions,COLLISION
399,NOvA experiment,EXPERIMENT
399,top quark,PARTICLE
399,8 TeV,ENERGY
399,NOvA,DETECTOR
399,LHC,FACILITY
399,D0,DETECTOR
400,Large Hadron Collider,FACILITY
400,Pb-Pb collisions,COLLISION
400,LHCb experiment,EXPERIMENT
400,J/psi meson,PARTICLE
400,10.6 TeV,ENERGY
400,KLOE-2,DETECTOR
400,LHCb,DETECTOR
400,LHC,FACILITY
