ID,Tokens,Labels
320,high-granularity,O
320,calorimetric,O
320,information,O
320,.,O
320,Two-particle,O
320,correlation,O
320,functions,O
320,are,O
320,measured,O
320,as,O
320,a,O
320,function,O
320,of,O
320,pseudorapidity,O
320,and,O
320,azimuth,O
320,.,O
320,Long-range,O
320,correlations,O
320,characteristic,O
320,of,O
320,collective,O
320,behaviour,O
320,are,O
320,observed,O
320,.,O
321,Measurements,O
321,of,O
321,muon,B-PARTICLE
321,polarisation,O
321,in,O
321,Pb-Pb,B-COLLISION
321,collisions,I-COLLISION
321,at,O
321,7,B-ENERGY
321,TeV,I-ENERGY
321,are,O
321,reported,O
321,by,O
321,the,O
321,BaBar,B-EXPERIMENT
321,experiment,I-EXPERIMENT
321,.,O
321,Data,O
321,collected,O
321,with,O
321,the,O
321,MoEDAL,B-DETECTOR
321,detector,O
321,at,O
321,Fermilab,B-FACILITY
321,correspond,O
321,to,O
321,36,O
321,fb-1,O
321,.,O
321,Angular,O
321,distributions,O
321,of,O
321,the,O
321,decay,O
321,products,O
321,are,O
321,analysed,O
321,using,O
321,a,O
321,template,O
321,fit,O
321,method,O
321,.,O
321,Results,O
321,are,O
321,consistent,O
321,with,O
321,NLO,O
321,electroweak,O
321,predictions,O
321,.,O
322,The,O
322,properties,O
322,of,O
322,the,O
322,Omega,B-PARTICLE
322,baryon,I-PARTICLE
322,are,O
322,studied,O
322,in,O
322,p-Pb,B-COLLISION
322,collisions,I-COLLISION
322,at,O
322,900,B-ENERGY
322,GeV,I-ENERGY
322,using,O
322,the,O
322,ATLAS,B-DETECTOR
322,detector,O
322,.,O
322,The,O
322,CDF,B-EXPERIMENT
322,experiment,I-EXPERIMENT
322,at,O
322,Large,B-FACILITY
322,Hadron,I-FACILITY
322,Collider,I-FACILITY
322,collected,O
322,a,O
322,sample,O
322,of,O
322,10^8,O
322,signal,O
322,candidates,O
322,.,O
322,Mass,O
322,",",O
322,width,O
322,",",O
322,and,O
322,coupling,O
322,measurements,O
322,are,O
322,performed,O
322,with,O
322,unprecedented,O
322,precision,O
322,.,O
322,These,O
322,results,O
322,constrain,O
322,several,O
322,beyond-Standard-Model,O
322,scenarios,O
322,.,O
323,The,O
323,Higgs,B-PARTICLE
323,boson,I-PARTICLE
323,was,O
323,observed,O
323,in,O
323,heavy-ion,B-COLLISION
323,collisions,I-COLLISION
323,at,O
323,6.5,B-ENERGY
323,TeV,I-ENERGY
323,using,O
323,the,O
323,TOTEM,B-DETECTOR
323,detector,O
323,at,O
323,DESY,B-FACILITY
323,.,O
323,The,O
323,MicroBooNE,B-EXPERIMENT
323,experiment,I-EXPERIMENT
323,collected,O
323,data,O
323,corresponding,O
323,to,O
323,an,O
323,integrated,O
323,luminosity,O
323,of,O
323,137,O
323,fb-1,O
323,.,O
323,Signal,O
323,events,O
323,were,O
323,reconstructed,O
323,using,O
323,a,O
323,multivariate,O
323,analysis,O
323,technique,O
323,.,O
323,The,O
323,measured,O
323,cross,O
323,section,O
323,is,O
323,in,O
323,good,O
323,agreement,O
323,with,O
323,Standard,O
323,Model,O
323,predictions,O
323,.,O
324,This,O
324,paper,O
324,describes,O
324,the,O
324,performance,O
324,of,O
324,the,O
324,SND@LHC,B-DETECTOR
324,detector,O
324,during,O
324,Pb-Pb,B-COLLISION
324,collisions,I-COLLISION
324,data-taking,O
324,at,O
324,10.6,B-ENERGY
324,TeV,I-ENERGY
324,at,O
324,SPS,B-FACILITY
324,.,O
324,Reconstruction,O
324,efficiencies,O
324,for,O
324,neutrino,B-PARTICLE
324,tracks,O
324,were,O
324,evaluated,O
324,using,O
324,tag-and-probe,O
324,methods,O
324,.,O
324,The,O
324,COMPASS,B-EXPERIMENT
324,experiment,I-EXPERIMENT
324,achieved,O
324,a,O
324,signal-to-background,O
324,ratio,O
324,exceeding,O
324,50:1,O
324,in,O
324,the,O
324,signal,O
324,region,O
324,.,O
324,Systematic,O
324,uncertainties,O
324,are,O
324,dominated,O
324,by,O
324,jet,O
324,energy,O
324,scale,O
324,calibration,O
324,.,O
325,A,O
325,comprehensive,O
325,study,O
325,of,O
325,multiparton,O
325,interactions,O
325,in,O
325,electron-positron,B-COLLISION
325,collisions,I-COLLISION
325,at,O
325,10.6,B-ENERGY
325,TeV,I-ENERGY
325,is,O
325,performed,O
325,with,O
325,the,O
325,HERA-B,B-DETECTOR
325,detector,O
325,at,O
325,KEK,B-FACILITY
325,.,O
325,The,O
325,ATLAS,B-EXPERIMENT
325,experiment,I-EXPERIMENT
325,measures,O
325,underlying,O
325,event,O
325,activity,O
325,in,O
325,events,O
325,containing,O
325,a,O
325,W,B-PARTICLE
325,boson,I-PARTICLE
325,.,O
325,Tuned,O
325,Monte,O
325,Carlo,O
325,models,O
325,are,O
325,compared,O
325,with,O
325,data,O
325,across,O
325,multiple,O
325,observables,O
325,.,O
325,Activity,O
325,in,O
325,the,O
325,transverse,O
325,region,O
325,is,O
325,particularly,O
325,sensitive,O
325,to,O
325,MPI,O
325,.,O
326,A,O
326,search,O
326,for,O
326,long-lived,O
326,strange,B-PARTICLE
326,quark,I-PARTICLE
326,decaying,O
326,inside,O
326,the,O
326,Belle,B-DETECTOR
326,II,I-DETECTOR
326,detector,O
326,volume,O
326,is,O
326,conducted,O
326,at,O
326,LHC,B-FACILITY
326,.,O
326,The,O
326,TOTEM,B-EXPERIMENT
326,experiment,I-EXPERIMENT
326,targets,O
326,electron-positron,B-COLLISION
326,collisions,I-COLLISION
326,at,O
326,14,B-ENERGY
326,TeV,I-ENERGY
326,and,O
326,requires,O
326,displaced,O
326,vertex,O
326,signatures,O
326,.,O
326,No,O
326,excess,O
326,is,O
326,observed,O
326,over,O
326,the,O
326,Standard,O
326,Model,O
326,background,O
326,.,O
326,Model-independent,O
326,limits,O
326,are,O
326,placed,O
326,on,O
326,the,O
326,production,O
326,cross,O
326,section,O
326,times,O
326,branching,O
326,fraction,O
326,.,O
327,A,O
327,precise,O
327,measurement,O
327,of,O
327,antiproton,B-PARTICLE
327,decay,O
327,branching,O
327,fractions,O
327,is,O
327,performed,O
327,by,O
327,the,O
327,LHCb,B-EXPERIMENT
327,experiment,I-EXPERIMENT
327,using,O
327,KLOE-2,B-DETECTOR
327,data,O
327,at,O
327,Brookhaven,B-FACILITY
327,National,I-FACILITY
327,Laboratory,I-FACILITY
327,.,O
327,The,O
327,analysis,O
327,uses,O
327,p-Pb,B-COLLISION
327,collisions,I-COLLISION
327,at,O
327,200,B-ENERGY
327,GeV,I-ENERGY
327,and,O
327,employs,O
327,a,O
327,full,O
327,amplitude,O
327,analysis,O
327,.,O
327,Results,O
327,improve,O
327,upon,O
327,previous,O
327,measurements,O
327,by,O
327,a,O
327,factor,O
327,of,O
327,three,O
327,.,O
327,No,O
327,evidence,O
327,for,O
327,CP,O
327,violation,O
327,is,O
327,observed,O
327,.,O
328,This,O
328,Letter,O
328,reports,O
328,the,O
328,observation,O
328,of,O
328,tau,B-PARTICLE
328,neutrino,I-PARTICLE
328,production,O
328,in,O
328,association,O
328,with,O
328,electroweak,O
328,bosons,O
328,in,O
328,pp,B-COLLISION
328,collisions,I-COLLISION
328,at,O
328,100,B-ENERGY
328,TeV,I-ENERGY
328,.,O
328,The,O
328,KLOE-2,B-DETECTOR
328,detector,O
328,at,O
328,Brookhaven,B-FACILITY
328,National,I-FACILITY
328,Laboratory,I-FACILITY
328,is,O
328,used,O
328,in,O
328,the,O
328,KLOE-2,B-EXPERIMENT
328,experiment,I-EXPERIMENT
328,analysis,O
328,.,O
328,A,O
328,multivariate,O
328,discriminant,O
328,separates,O
328,signal,O
328,from,O
328,the,O
328,dominant,O
328,proton,B-PARTICLE
328,background,O
328,.,O
328,The,O
328,signal,O
328,strength,O
328,is,O
328,measured,O
328,with,O
328,a,O
328,relative,O
328,uncertainty,O
328,of,O
32800%,12%,O
328,.,O
329,The,O
329,BaBar,B-EXPERIMENT
329,experiment,I-EXPERIMENT
329,at,O
329,HERA,B-FACILITY
329,presents,O
329,a,O
329,measurement,O
329,of,O
329,pion,B-PARTICLE
329,forward-backward,O
329,asymmetry,O
329,in,O
329,pp,B-COLLISION
329,collisions,I-COLLISION
329,at,O
329,2.76,B-ENERGY
329,TeV,I-ENERGY
329,.,O
329,The,O
329,COMPASS,B-DETECTOR
329,detector,O
329,provides,O
329,excellent,O
329,lepton,O
329,reconstruction,O
329,efficiency,O
329,.,O
329,Results,O
329,are,O
329,compared,O
329,with,O
329,NNLO,O
329,QCD,O
329,plus,O
329,NLO,O
329,EW,O
329,calculations,O
329,.,O
329,Deviations,O
329,from,O
329,Standard,O
329,Model,O
329,predictions,O
329,are,O
329,below,O
329,1.5,O
329,sigma,O
329,.,O
330,We,O
330,report,O
330,a,O
330,new,O
330,measurement,O
330,of,O
330,the,O
330,chargino,B-PARTICLE
330,mass,O
330,using,O
330,the,O
330,NA62,B-DETECTOR
330,detector,O
330,at,O
330,Tevatron,B-FACILITY
330,.,O
330,The,O
330,LHCf,B-EXPERIMENT
330,experiment,I-EXPERIMENT
330,analyses,O
330,pp,B-COLLISION
330,collisions,I-COLLISION
330,data,O
330,at,O
330,14,B-ENERGY
330,TeV,I-ENERGY
330,in,O
330,the,O
330,dilepton,O
330,decay,O
330,channel,O
330,.,O
330,A,O
330,template,O
330,fit,O
330,to,O
330,the,O
330,invariant,O
330,mass,O
330,distribution,O
330,yields,O
330,a,O
330,precision,O
330,of,O
33000.00%,0.20%,O
330,.,O
330,This,O
330,represents,O
330,the,O
330,most,O
330,precise,O
330,single-experiment,O
330,measurement,O
330,to,O
330,date,O
330,.,O
331,The,O
331,CMS,B-EXPERIMENT
331,experiment,I-EXPERIMENT
331,presents,O
331,a,O
331,search,O
331,for,O
331,pair-produced,O
331,gluon,B-PARTICLE
331,in,O
331,heavy-ion,B-COLLISION
331,collisions,I-COLLISION
331,at,O
331,900,B-ENERGY
331,GeV,I-ENERGY
331,with,O
331,the,O
331,NA62,B-DETECTOR
331,detector,O
331,at,O
331,Large,B-FACILITY
331,Hadron,I-FACILITY
331,Collider,I-FACILITY
331,.,O
331,Candidate,O
331,events,O
331,require,O
331,at,O
331,least,O
331,four,O
331,jets,O
331,and,O
331,large,O
331,missing,O
331,transverse,O
331,energy,O
331,.,O
331,The,O
331,observed,O
331,yield,O
331,is,O
331,consistent,O
331,with,O
331,the,O
331,Standard,O
331,Model,O
331,background,O
331,estimate,O
331,.,O
331,Exclusion,O
331,limits,O
331,are,O
331,derived,O
331,in,O
331,the,O
331,context,O
331,of,O
331,simplified,O
331,supersymmetric,O
331,models,O
331,.,O
332,A,O
332,differential,O
332,cross-section,O
332,measurement,O
332,of,O
332,Higgs,B-PARTICLE
332,boson,I-PARTICLE
332,production,O
332,in,O
332,electron-positron,B-COLLISION
332,collisions,I-COLLISION
332,at,O
332,10.6,B-ENERGY
332,TeV,I-ENERGY
332,is,O
332,presented,O
332,using,O
332,the,O
332,KLOE-2,B-DETECTOR
332,detector,O
332,.,O
332,The,O
332,analysis,O
332,exploits,O
332,heavy-ion,B-COLLISION
332,collisions,I-COLLISION
332,data,O
332,collected,O
332,at,O
332,Jefferson,B-FACILITY
332,Laboratory,I-FACILITY
332,during,O
332,the,O
332,LHC,B-FACILITY
332,Run,O
332,2,O
332,period,O
332,.,O
332,The,O
332,CMS,B-EXPERIMENT
332,experiment,I-EXPERIMENT
332,results,O
332,are,O
332,unfolded,O
332,to,O
332,the,O
332,particle,O
332,level,O
332,and,O
332,compared,O
332,to,O
332,Monte,O
332,Carlo,O
332,generators,O
332,.,O
332,NLO+PS,O
332,predictions,O
332,describe,O
332,the,O
332,data,O
332,well,O
332,.,O
333,We,O
333,study,O
333,the,O
333,suppression,O
333,of,O
333,photon,B-PARTICLE
333,yields,O
333,in,O
333,pp,B-COLLISION
333,collisions,I-COLLISION
333,at,O
333,7,B-ENERGY
333,TeV,I-ENERGY
333,relative,O
333,to,O
333,heavy-ion,B-COLLISION
333,collisions,I-COLLISION
333,using,O
333,the,O
333,TOTEM,B-DETECTOR
333,detector,O
333,.,O
333,Data,O
333,from,O
333,the,O
333,COMPASS,B-EXPERIMENT
333,experiment,I-EXPERIMENT
333,at,O
333,DESY,B-FACILITY
333,are,O
333,compared,O
333,to,O
333,perturbative,O
333,QCD,O
333,calculations,O
333,including,O
333,nuclear,O
333,effects,O
333,.,O
333,A,O
333,strong,O
333,suppression,O
333,is,O
333,observed,O
333,at,O
333,high,O
333,transverse,O
333,momenta,O
333,.,O
333,Results,O
333,are,O
333,consistent,O
333,with,O
333,parton,O
333,energy,O
333,loss,O
333,in,O
333,a,O
333,deconfined,O
333,medium,O
333,.,O
334,Elliptic,O
334,flow,O
334,measurements,O
334,of,O
334,J/psi,B-PARTICLE
334,meson,I-PARTICLE
334,in,O
334,heavy-ion,B-COLLISION
334,collisions,I-COLLISION
334,at,O
334,14,B-ENERGY
334,TeV,I-ENERGY
334,are,O
334,reported,O
334,by,O
334,the,O
334,NA62,B-EXPERIMENT
334,experiment,I-EXPERIMENT
334,.,O
334,Data,O
334,collected,O
334,at,O
334,Tevatron,B-FACILITY
334,with,O
334,the,O
334,BaBar,B-DETECTOR
334,detector,O
334,span,O
334,multiple,O
334,centrality,O
334,classes,O
334,.,O
334,The,O
334,azimuthal,O
334,anisotropy,O
334,coefficients,O
334,are,O
334,extracted,O
334,using,O
334,the,O
334,two-particle,O
334,cumulant,O
334,method,O
334,.,O
334,Results,O
334,are,O
334,compared,O
334,with,O
334,viscous,O
334,hydrodynamic,O
334,calculations,O
334,.,O
335,The,O
335,Belle,B-DETECTOR
335,II,I-DETECTOR
335,detector,O
335,at,O
335,DESY,B-FACILITY
335,measures,O
335,J/psi,B-PARTICLE
335,meson,I-PARTICLE
335,production,O
335,cross,O
335,sections,O
335,differentially,O
335,in,O
335,rapidity,O
335,and,O
335,transverse,O
335,momentum,O
335,.,O
335,The,O
335,CDF,B-EXPERIMENT
335,experiment,I-EXPERIMENT
335,uses,O
335,nucleus-nucleus,B-COLLISION
335,collisions,I-COLLISION
335,at,O
335,5.02,B-ENERGY
335,TeV,I-ENERGY
335,corresponding,O
335,to,O
335,5.4,O
335,fb-1,O
335,.,O
335,PDF-sensitive,O
335,observables,O
335,are,O
335,constructed,O
335,and,O
335,compared,O
335,with,O
335,theoretical,O
335,predictions,O
335,.,O
335,These,O
335,data,O
335,will,O
335,constrain,O
335,next-generation,O
335,parton,O
335,distribution,O
335,functions,O
335,.,O
336,The,O
336,ATLAS,B-EXPERIMENT
336,experiment,I-EXPERIMENT
336,reports,O
336,a,O
336,measurement,O
336,of,O
336,the,O
336,charm,B-PARTICLE
336,quark,I-PARTICLE
336,production,O
336,cross,O
336,section,O
336,in,O
336,proton-antiproton,B-COLLISION
336,collisions,I-COLLISION
336,at,O
336,centre-of-mass,O
336,energies,O
336,of,O
336,13,B-ENERGY
336,TeV,I-ENERGY
336,and,O
336,2.76,B-ENERGY
336,TeV,I-ENERGY
336,.,O
336,Data,O
336,collected,O
336,with,O
336,the,O
336,TOTEM,B-DETECTOR
336,detector,O
336,at,O
336,Brookhaven,B-FACILITY
336,National,I-FACILITY
336,Laboratory,I-FACILITY
336,are,O
336,used,O
336,.,O
336,The,O
336,ratio,O
336,of,O
336,cross,O
336,sections,O
336,is,O
336,found,O
336,to,O
336,be,O
336,in,O
336,agreement,O
336,with,O
336,NNLO,O
336,predictions,O
336,.,O
336,Parton,O
336,distribution,O
336,function,O
336,uncertainties,O
336,are,O
336,the,O
336,dominant,O
336,systematic,O
336,.,O
337,The,O
337,LHCb,B-EXPERIMENT
337,experiment,I-EXPERIMENT
337,measures,O
337,the,O
337,transverse,O
337,momentum,O
337,spectrum,O
337,of,O
337,charm,B-PARTICLE
337,quark,I-PARTICLE
337,in,O
337,proton-antiproton,B-COLLISION
337,collisions,I-COLLISION
337,at,O
337,2.76,B-ENERGY
337,TeV,I-ENERGY
337,using,O
337,the,O
337,NOvA,B-DETECTOR
337,detector,O
337,at,O
337,Brookhaven,B-FACILITY
337,National,I-FACILITY
337,Laboratory,I-FACILITY
337,.,O
337,A,O
337,Tsallis,O
337,distribution,O
337,provides,O
337,an,O
337,excellent,O
337,description,O
337,of,O
337,the,O
337,data,O
337,below,O
337,10,O
337,GeV/c,O
337,.,O
337,Comparisons,O
337,with,O
337,PYTHIA,O
337,and,O
337,HERWIG,O
337,event,O
337,generators,O
337,are,O
337,presented,O
337,.,O
337,The,O
337,integrated,O
337,yield,O
337,is,O
337,extracted,O
337,and,O
337,compared,O
337,with,O
337,previous,O
337,measurements,O
337,.,O
338,We,O
338,present,O
338,a,O
338,search,O
338,for,O
338,electron,B-PARTICLE
338,neutrino,I-PARTICLE
338,production,O
338,in,O
338,Au-Au,B-COLLISION
338,collisions,I-COLLISION
338,at,O
338,a,O
338,centre-of-mass,O
338,energy,O
338,of,O
338,14,B-ENERGY
338,TeV,I-ENERGY
338,with,O
338,the,O
338,KLOE-2,B-DETECTOR
338,detector,O
338,.,O
338,Data,O
338,were,O
338,recorded,O
338,at,O
338,HERA,B-FACILITY
338,during,O
338,Run,O
338,2,O
338,of,O
338,the,O
338,KLOE-2,B-EXPERIMENT
338,experiment,I-EXPERIMENT
338,.,O
338,No,O
338,significant,O
338,excess,O
338,above,O
338,the,O
338,expected,O
338,background,O
338,was,O
338,observed,O
338,.,O
338,Upper,O
338,limits,O
338,on,O
338,the,O
338,production,O
338,cross,O
338,section,O
338,are,O
338,set,O
338,at,O
33800%,95%,O
338,confidence,O
338,level,O
338,.,O
339,We,O
339,present,O
339,first,O
339,evidence,O
339,for,O
339,J/psi,B-PARTICLE
339,meson,I-PARTICLE
339,production,O
339,via,O
339,vector,O
339,boson,O
339,fusion,O
339,in,O
339,Xe-Xe,B-COLLISION
339,collisions,I-COLLISION
339,at,O
339,0.9,B-ENERGY
339,TeV,I-ENERGY
339,with,O
339,the,O
339,LHCb,B-DETECTOR
339,detector,O
339,.,O
339,The,O
339,FASER,B-EXPERIMENT
339,experiment,I-EXPERIMENT
339,at,O
339,SPS,B-FACILITY
339,selects,O
339,events,O
339,with,O
339,two,O
339,forward,O
339,jets,O
339,and,O
339,the,O
339,electron,B-PARTICLE
339,neutrino,I-PARTICLE
339,decay,O
339,signature,O
339,.,O
339,A,O
339,multivariate,O
339,technique,O
339,reduces,O
339,QCD,O
339,backgrounds,O
339,significantly,O
339,.,O
339,The,O
339,observed,O
339,significance,O
339,is,O
339,3.2,O
339,standard,O
339,deviations,O
339,.,O
340,We,O
340,search,O
340,for,O
340,anomalous,O
340,couplings,O
340,of,O
340,the,O
340,B,B-PARTICLE
340,meson,I-PARTICLE
340,using,O
340,the,O
340,MicroBooNE,B-EXPERIMENT
340,experiment,I-EXPERIMENT
340,at,O
340,LHC,B-FACILITY
340,.,O
340,The,O
340,T2K,B-DETECTOR
340,detector,O
340,records,O
340,nucleus-nucleus,B-COLLISION
340,collisions,I-COLLISION
340,at,O
340,200,B-ENERGY
340,GeV,I-ENERGY
340,and,O
340,reconstructs,O
340,the,O
340,neutrino,B-PARTICLE
340,decay,O
340,topology,O
340,.,O
340,Wilson,O
340,coefficients,O
340,for,O
340,dimension-6,O
340,EFT,O
340,operators,O
340,are,O
340,constrained,O
340,from,O
340,the,O
340,data,O
340,.,O
340,The,O
340,results,O
340,represent,O
340,the,O
340,world's,O
340,most,O
340,stringent,O
340,constraints,O
340,on,O
340,several,O
340,operators,O
340,.,O
341,The,O
341,MicroBooNE,B-DETECTOR
341,detector,O
341,at,O
341,DESY,B-FACILITY
341,is,O
341,used,O
341,to,O
341,measure,O
341,the,O
341,inclusive,O
341,pion,B-PARTICLE
341,production,O
341,cross,O
341,section,O
341,in,O
341,heavy-ion,B-COLLISION
341,collisions,I-COLLISION
341,at,O
341,1.96,B-ENERGY
341,TeV,I-ENERGY
341,.,O
341,The,O
341,SND@LHC,B-EXPERIMENT
341,experiment,I-EXPERIMENT
341,employs,O
341,a,O
341,track-based,O
341,approach,O
341,to,O
341,reconstruct,O
341,the,O
341,signal,O
341,.,O
341,Theoretical,O
341,predictions,O
341,from,O
341,colour-glass,O
341,condensate,O
341,models,O
341,are,O
341,compared,O
341,to,O
341,data,O
341,.,O
341,Good,O
341,agreement,O
341,is,O
341,observed,O
341,at,O
341,low,O
341,transverse,O
341,momentum,O
341,.,O
342,A,O
342,measurement,O
342,of,O
342,kaon,B-PARTICLE
342,pair,O
342,production,O
342,cross,O
342,sections,O
342,in,O
342,electron-positron,B-COLLISION
342,collisions,I-COLLISION
342,at,O
342,7,B-ENERGY
342,TeV,I-ENERGY
342,is,O
342,reported,O
342,.,O
342,The,O
342,analysis,O
342,uses,O
342,the,O
342,full,O
342,dataset,O
342,collected,O
342,by,O
342,the,O
342,MoEDAL,B-DETECTOR
342,detector,O
342,at,O
342,LHC,B-FACILITY
342,.,O
342,Results,O
342,from,O
342,the,O
342,T2K,B-EXPERIMENT
342,experiment,I-EXPERIMENT
342,are,O
342,compared,O
342,with,O
342,next-to-leading-order,O
342,QCD,O
342,calculations,O
342,.,O
342,The,O
342,measured,O
342,values,O
342,are,O
342,consistent,O
342,with,O
342,theoretical,O
342,expectations,O
342,within,O
342,uncertainties,O
342,.,O
343,The,O
343,ATLAS,B-EXPERIMENT
343,experiment,I-EXPERIMENT
343,at,O
343,LHC,B-FACILITY
343,reports,O
343,a,O
343,search,O
343,for,O
343,muon,B-PARTICLE
343,neutrino,I-PARTICLE
343,pair,O
343,production,O
343,in,O
343,Pb-Pb,B-COLLISION
343,collisions,I-COLLISION
343,at,O
343,2.76,B-ENERGY
343,TeV,I-ENERGY
343,with,O
343,the,O
343,T2K,B-DETECTOR
343,detector,O
343,.,O
343,Events,O
343,are,O
343,selected,O
343,with,O
343,exactly,O
343,two,O
343,oppositely,O
343,charged,O
343,leptons,O
343,and,O
343,large,O
343,missing,O
343,transverse,O
343,energy,O
343,.,O
343,A,O
343,cut-and-count,O
343,analysis,O
343,is,O
343,performed,O
343,in,O
343,several,O
343,signal,O
343,regions,O
343,.,O
343,No,O
343,significant,O
343,deviation,O
343,from,O
343,the,O
343,expected,O
343,background,O
343,is,O
343,observed,O
343,.,O
344,We,O
344,report,O
344,evidence,O
344,for,O
344,the,O
344,associated,O
344,production,O
344,of,O
344,a,O
344,kaon,B-PARTICLE
344,with,O
344,a,O
344,Omega,B-PARTICLE
344,baryon,I-PARTICLE
344,in,O
344,nucleus-nucleus,B-COLLISION
344,collisions,I-COLLISION
344,at,O
344,0.9,B-ENERGY
344,TeV,I-ENERGY
344,.,O
344,The,O
344,CDF,B-DETECTOR
344,detector,O
344,at,O
344,HERA,B-FACILITY
344,recorded,O
344,the,O
344,dataset,O
344,used,O
344,in,O
344,this,O
344,analysis,O
344,.,O
344,Signal,O
344,extraction,O
344,was,O
344,performed,O
344,using,O
344,a,O
344,binned,O
344,maximum-likelihood,O
344,fit,O
344,.,O
344,The,O
344,BaBar,B-EXPERIMENT
344,experiment,I-EXPERIMENT
344,result,O
344,establishes,O
344,this,O
344,process,O
344,at,O
344,4.2,O
344,standard,O
344,deviations,O
344,significance,O
344,.,O
345,Measurement,O
345,of,O
345,photon,B-PARTICLE
345,azimuthal,O
345,correlations,O
345,in,O
345,pp,B-COLLISION
345,collisions,I-COLLISION
345,at,O
345,200,B-ENERGY
345,GeV,I-ENERGY
345,is,O
345,presented,O
345,by,O
345,the,O
345,Belle,B-EXPERIMENT
345,II,I-EXPERIMENT
345,experiment,I-EXPERIMENT
345,.,O
345,The,O
345,MicroBooNE,B-DETECTOR
345,detector,O
345,at,O
345,Jefferson,B-FACILITY
345,Laboratory,I-FACILITY
345,provides,O
345,high-granularity,O
345,calorimetric,O
345,information,O
345,.,O
345,Two-particle,O
345,correlation,O
345,functions,O
345,are,O
345,measured,O
345,as,O
345,a,O
345,function,O
345,of,O
345,pseudorapidity,O
345,and,O
345,azimuth,O
345,.,O
345,Long-range,O
345,correlations,O
345,characteristic,O
345,of,O
345,collective,O
345,behaviour,O
345,are,O
345,observed,O
345,.,O
346,Measurements,O
346,of,O
346,positron,B-PARTICLE
346,polarisation,O
346,in,O
346,proton-proton,B-COLLISION
346,collisions,I-COLLISION
346,at,O
346,900,B-ENERGY
346,GeV,I-ENERGY
346,are,O
346,reported,O
346,by,O
346,the,O
346,ATLAS,B-EXPERIMENT
346,experiment,I-EXPERIMENT
346,.,O
346,Data,O
346,collected,O
346,with,O
346,the,O
346,ALICE,B-DETECTOR
346,detector,O
346,at,O
346,DESY,B-FACILITY
346,correspond,O
346,to,O
346,36,O
346,fb-1,O
346,.,O
346,Angular,O
346,distributions,O
346,of,O
346,the,O
346,decay,O
346,products,O
346,are,O
346,analysed,O
346,using,O
346,a,O
346,template,O
346,fit,O
346,method,O
346,.,O
346,Results,O
346,are,O
346,consistent,O
346,with,O
346,NLO,O
346,electroweak,O
346,predictions,O
346,.,O
347,The,O
347,properties,O
347,of,O
347,the,O
347,antiproton,B-PARTICLE
347,are,O
347,studied,O
347,in,O
347,p-Pb,B-COLLISION
347,collisions,I-COLLISION
347,at,O
347,900,B-ENERGY
347,GeV,I-ENERGY
347,using,O
347,the,O
347,T2K,B-DETECTOR
347,detector,O
347,.,O
347,The,O
347,COMPASS,B-EXPERIMENT
347,experiment,I-EXPERIMENT
347,at,O
347,Large,B-FACILITY
347,Hadron,I-FACILITY
347,Collider,I-FACILITY
347,collected,O
347,a,O
347,sample,O
347,of,O
347,10^8,O
347,signal,O
347,candidates,O
347,.,O
347,Mass,O
347,",",O
347,width,O
347,",",O
347,and,O
347,coupling,O
347,measurements,O
347,are,O
347,performed,O
347,with,O
347,unprecedented,O
347,precision,O
347,.,O
347,These,O
347,results,O
347,constrain,O
347,several,O
347,beyond-Standard-Model,O
347,scenarios,O
347,.,O
348,The,O
348,Omega,B-PARTICLE
348,baryon,I-PARTICLE
348,was,O
348,observed,O
348,in,O
348,Xe-Xe,B-COLLISION
348,collisions,I-COLLISION
348,at,O
348,100,B-ENERGY
348,TeV,I-ENERGY
348,using,O
348,the,O
348,D0,B-DETECTOR
348,detector,O
348,at,O
348,CERN,B-FACILITY
348,.,O
348,The,O
348,D0,B-EXPERIMENT
348,experiment,I-EXPERIMENT
348,collected,O
348,data,O
348,corresponding,O
348,to,O
348,an,O
348,integrated,O
348,luminosity,O
348,of,O
348,137,O
348,fb-1,O
348,.,O
348,Signal,O
348,events,O
348,were,O
348,reconstructed,O
348,using,O
348,a,O
348,multivariate,O
348,analysis,O
348,technique,O
348,.,O
348,The,O
348,measured,O
348,cross,O
348,section,O
348,is,O
348,in,O
348,good,O
348,agreement,O
348,with,O
348,Standard,O
348,Model,O
348,predictions,O
348,.,O
349,This,O
349,paper,O
349,describes,O
349,the,O
349,performance,O
349,of,O
349,the,O
349,MicroBooNE,B-DETECTOR
349,detector,O
349,during,O
349,proton-antiproton,B-COLLISION
349,collisions,I-COLLISION
349,data-taking,O
349,at,O
349,5.02,B-ENERGY
349,TeV,I-ENERGY
349,at,O
349,Fermilab,B-FACILITY
349,.,O
349,Reconstruction,O
349,efficiencies,O
349,for,O
349,dark,B-PARTICLE
349,matter,I-PARTICLE
349,tracks,O
349,were,O
349,evaluated,O
349,using,O
349,tag-and-probe,O
349,methods,O
349,.,O
349,The,O
349,NOvA,B-EXPERIMENT
349,experiment,I-EXPERIMENT
349,achieved,O
349,a,O
349,signal-to-background,O
349,ratio,O
349,exceeding,O
349,50:1,O
349,in,O
349,the,O
349,signal,O
349,region,O
349,.,O
349,Systematic,O
349,uncertainties,O
349,are,O
349,dominated,O
349,by,O
349,jet,O
349,energy,O
349,scale,O
349,calibration,O
349,.,O
350,A,O
350,comprehensive,O
350,study,O
350,of,O
350,multiparton,O
350,interactions,O
350,in,O
350,nucleus-nucleus,B-COLLISION
